demand_heat,heat_pump,district_heating_industry,district_heating
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-25.62383697,9.2,16.42383697,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-11.8263863,9.2,2.6263863,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-11.8263863,9.2,2.6263863,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-33.5080945,9.2,24.3080945,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-17.73957944,9.2,8.53957944,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-11.8263863,9.2,2.6263863,-0.0
-5.913193146,5.913193146,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-17.73957944,9.2,8.53957944,-0.0
-17.73957944,9.2,8.53957944,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-1.971064382,1.971064382,0.0,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-1.971064382,1.971064382,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-17.73957944,9.2,8.53957944,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-35.47915888,9.2,26.27915888,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-17.73957944,9.2,8.53957944,-0.0
-21.6817082,9.2,12.4817082,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-21.6817082,9.2,12.4817082,-0.0
-17.73957944,9.2,8.53957944,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-1.971064382,1.971064382,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-25.62383697,9.2,16.42383697,-0.0
-17.73957944,9.2,8.53957944,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-5.913193146,5.913193146,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-11.8263863,9.2,2.6263863,-0.0
-29.56596573,9.2,20.36596573,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-7.884257528,7.884257528,0.0,-0.0
-31.53703011,9.2,22.33703011,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-7.884257528,7.884257528,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-5.913193146,5.913193146,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-25.62383697,9.2,16.42383697,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-29.56596573,9.2,20.36596573,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-7.884257528,7.884257528,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-11.8263863,9.2,2.6263863,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-21.6817082,9.2,12.4817082,-0.0
-3.942128765,3.942128765,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-17.73957944,9.2,8.53957944,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-5.913193146,5.913193146,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
0.0,0.0,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-11.8263863,9.2,2.6263863,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-1.971064382,1.971064382,0.0,-0.0
-27.59490135,9.2,18.39490135,-0.0
-29.56596573,9.2,20.36596573,-0.0
-11.8263863,9.2,2.6263863,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-3.942128765,3.942128765,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
0.0,0.0,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-1.971064382,1.971064382,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-21.6817082,9.2,12.4817082,-0.0
-7.884257528,7.884257528,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-1.971064382,1.971064382,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
0.0,0.0,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-17.73957944,9.2,8.53957944,-0.0
-11.8263863,9.2,2.6263863,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-21.6817082,9.2,12.4817082,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-7.884257528,7.884257528,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-25.62383697,9.2,16.42383697,-0.0
-11.8263863,9.2,2.6263863,-0.0
-3.942128765,3.942128765,0.0,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-1.971064382,1.971064382,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-33.5080945,9.2,24.3080945,-0.0
-37.45022326,9.2,28.250223260000002,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-5.913193146,5.913193146,0.0,-0.0
0.0,0.0,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-7.884257528,7.884257528,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-17.73957944,9.2,8.53957944,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-17.73957944,9.2,8.53957944,-0.0
-7.884257528,7.884257528,0.0,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-3.942128765,3.942128765,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-7.884257528,7.884257528,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-31.53703011,9.2,22.33703011,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-1.971064382,1.971064382,0.0,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
-7.884257528,7.884257528,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-3.942128765,3.942128765,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-1.971064382,1.971064382,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-21.6817082,9.2,12.4817082,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-3.942128765,3.942128765,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-5.913193146,5.913193146,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-3.942128765,3.942128765,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-17.73957944,9.2,8.53957944,-0.0
-25.62383697,9.2,16.42383697,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-25.62383697,9.2,16.42383697,-0.0
-11.8263863,9.2,2.6263863,-0.0
-11.8263863,9.2,2.6263863,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-19.71064382,9.2,10.510643820000002,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-3.942128765,3.942128765,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-31.53703011,9.2,22.33703011,-0.0
-11.8263863,9.2,2.6263863,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-5.913193146,5.913193146,0.0,-0.0
-1.971064382,1.971064382,0.0,-0.0
-11.8263863,9.2,2.6263863,-0.0
-11.8263863,9.2,2.6263863,-0.0
-7.884257528,7.884257528,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-7.884257528,7.884257528,0.0,-0.0
-9.855321908,9.2,0.6553219080000012,-0.0
-5.913193146,5.913193146,0.0,-0.0
0.0,0.0,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
-5.913193146,5.913193146,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-13.79745068,9.2,4.5974506800000015,-0.0
-21.6817082,9.2,12.4817082,-0.0
-23.65277258,9.2,14.452772580000001,-0.0
-11.8263863,9.2,2.6263863,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-15.76851506,9.2,6.568515060000001,-0.0
-7.884257528,7.884257528,0.0,-0.0
